appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
576380,Abrix 2 - Silver version,EJRGames,EJRGames,,16,10,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Polish","Casual, Indie, Strategy",0,"{'Casual': 33, 'Strategy': 32, 'Indie': 32}"
576390,365 Days,Mugle Studio,Mugle Studio,,10,20,0,"20,000 .. 50,000",627,0,642,0,999,999,0,English,"Action, Adventure, Indie, RPG, Simulation",0,"{'Action': 45, 'Adventure': 31, 'Indie': 31, 'RPG': 30, 'Simulation': 30, 'Survival': 6}"
576400,Elisa: the Innkeeper,Neoclassic Games,Neoclassic Games,,88,30,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Russian","Adventure, Casual",1,"{'Adventure': 35, 'Casual': 35, 'Visual Novel': 33, 'Anime': 25, 'Female Protagonist': 15, 'Singleplayer': 13, '2D': 13, 'Romance': 11, 'Indie': 10, 'Multiple Endings': 10, 'Beautiful': 10, 'Great Soundtrack': 10, 'Cute': 10, 'Sexual Content': 6, 'Nudity': 5}"
576410,Nihilist Simulator,hyperboreanGames,Back To Basics Gaming,,38,7,0,"20,000 .. 50,000",0,0,0,0,99,99,0,English,"Adventure, Casual, Indie, Simulation",0,"{'Simulation': 22, 'Adventure': 21, 'Indie': 21, 'Casual': 21, 'Violent': 21}"
576480,Drunken Fight Simulator,Ogulcan Karaoglu,Ogulcan Karaoglu,,14,12,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Action, Indie, Early Access",0,"{'Action': 22, 'Indie': 22, 'Early Access': 22}"
576520,ANIMALITY - Animal Pack #1,ColloseusX,Phat Phrog Studios,,0,3,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Adventure, Casual, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Casual': 21}"
576530,ANIMALITY - Animal Pack #2,ColloseusX,Phat Phrog Studios,,0,3,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Adventure, Casual, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Casual': 21}"
576540,Brother Wings,Brogames,Brogames,,42,22,0,"0 .. 20,000",295,0,305,0,99,99,0,English,"Action, Casual, Indie",0,"{'Casual': 27, 'Indie': 22, 'Action': 22, ""Shoot 'Em Up"": 14}"
576570,Fantasy Grounds - Heroic Characters 9 (Token Pack),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
576580,Fantasy Grounds - Mini-Dungeon #016: The Halls of Hellfire (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Indie, RPG, Strategy",0,[]
576590,Puzzle Wishes,RhinoGearz,RhinoGearz,,10,10,0,"0 .. 20,000",0,0,0,0,119,399,70,English,"Casual, Simulation",1,"{'Casual': 32, 'Simulation': 32, 'Nudity': 22, 'Puzzle': 6, 'Dating Sim': 6, 'Match 3': 5, 'Anime': 5}"
576610,Galaxy Girls - Soundtrack,Dharker Studio,Dharker Studio,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,"{'Adventure': 20, 'Indie': 20, 'Casual': 20, 'Nudity': 20, 'Sexual Content': 20}"
576611,Galaxy Girls - Wallpapers,Dharker Studio,Dharker Studio,,0,2,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,"{'Sexual Content': 21, 'Adventure': 20, 'Indie': 20, 'Casual': 20, 'Nudity': 20}"
576612,Galaxy Girls - Dakimakuras,Dharker Studio,Dharker Studio,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Nudity, Adventure, Casual, Indie",0,[]
576613,Galaxy Girls - Erica Alone in Deep Space,Dharker Studio,Dharker Studio,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,[]
576614,Galaxy Girls - Kotoha's Harem,Dharker Studio,Dharker Studio,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,"{'Nudity': 21, 'Sexual Content': 21, 'Adventure': 20, 'Indie': 20, 'Casual': 20}"
576615,Galaxy Girls - Sara Remembers,Dharker Studio,Dharker Studio,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,"{'Adventure': 20, 'Indie': 20, 'Casual': 20, 'Nudity': 20, 'Sexual Content': 20}"
576616,Galaxy Girls - Emilia Sneaks Aboard,Dharker Studio,Dharker Studio,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Sexual Content, Nudity, Adventure, Casual, Indie",0,[]
576617,Galaxy Girls - Poker Night,Dharker Studio,Dharker Studio,,0,1,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Nudity, Adventure, Casual, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Casual': 21, 'Nudity': 21}"
575750,Magic Box,Indie Games Studio,Enoops,,12,12,0,"100,000 .. 200,000",220,0,233,0,99,99,0,English,"Adventure, Casual, Indie",0,"{'Casual': 62, 'Indie': 22, 'Adventure': 21}"
575760,Project: R.E.B.O.O.T 2,Indie Games Studio,Enoops,,14,13,0,"20,000 .. 50,000",228,0,240,0,99,99,0,English,"Action, Adventure, Casual, Indie",0,"{'Action': 58, 'Adventure': 21, 'Indie': 21, 'Casual': 21}"
575770,Dangerous Bullets,Indie Games Studio,Enoops,,4,6,0,"20,000 .. 50,000",266,0,284,0,199,199,0,English,"Action, Adventure, Indie, RPG",0,"{'Action': 42, 'Adventure': 21, 'Indie': 21, 'RPG': 20}"
575780,Inner silence,Indie Games Studio,Enoops,,10,15,0,"0 .. 20,000",225,0,228,0,99,99,0,English,"Action, Adventure, Casual, Indie",0,"{'Action': 64, 'Adventure': 21, 'Indie': 21, 'Casual': 21}"
575800,Arizona Rose and the Pharaohs' Riddles,Anawiki Games,Anawiki Games,,5,3,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish - Spain, Dutch","Casual, Indie, Strategy",1,"{'Indie': 22, 'Casual': 22, 'Strategy': 21, 'Puzzle': 5}"
575810,４人打ちアクション麻雀 / ACTION MAHJONG,"Mindware Co.,Ltd.","Mindware Co.,Ltd.",,13,1,0,"0 .. 20,000",0,0,0,0,649,999,35,"English, Not supported, Japanese","Action, Casual, Indie, Early Access",0,"{'Casual': 32, 'Action': 31, 'Indie': 31, 'Early Access': 21}"
575830,rooMaze,ChairKilling,Sometimes You,,94,59,0,"0 .. 20,000",134,0,162,0,199,199,0,"English, Russian","Action, Adventure, Indie, RPG",1,"{'Action Roguelike': 39, 'Adventure': 36, 'Action': 28, 'Indie': 27, 'RPG': 25, 'Pixel Graphics': 7, 'Rogue-like': 6}"
575840,NeverEnd,Duck,Sometimes You,,56,52,0,"100,000 .. 200,000",223,0,202,0,199,199,0,English,"Adventure, Indie",0,"{'Indie': 72, 'Adventure': 25, 'Rogue-like': 7, 'Rogue-lite': 5}"
575850,Hartacon Tactics,Charlie Fleed,Charlie Fleed,,18,20,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Indie, RPG, Strategy",0,"{'Strategy': 35, 'RPG': 34, 'Indie': 32, 'Turn-Based Tactics': 18, 'Turn-Based': 17, 'Multiplayer': 14, 'Singleplayer': 13, 'Turn-Based Strategy': 11}"
575860,Tomb Joe,Amaterasu Software,Amaterasu Software,,56,87,0,"200,000 .. 500,000",243,0,233,0,99,99,0,English,"Action, Adventure, Casual, Indie",0,"{'Casual': 83, 'Adventure': 24, 'Action': 23, 'Indie': 23, 'Platformer': 6}"
575880,1979 Invasion Earth,Jonni Hirst,Jonni Hirst,,26,6,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Action, Adventure, Casual, Indie, Strategy",0,"{'Casual': 24, 'Indie': 23, 'Action': 22, 'Adventure': 20, 'Strategy': 19, 'Arcade': 15, 'Shooter': 14, 'Retro': 14}"
575890,Katy and Bob Way Back Home,Creobit,8Floor,,41,11,0,"20,000 .. 50,000",220,0,248,0,499,499,0,"English, Russian","Casual, Strategy",1,"{'Strategy': 43, 'Casual': 21}"
575900,Mosaics Galore 2,Creobit,8Floor,,35,4,0,"20,000 .. 50,000",0,0,0,0,499,499,0,"English, French, German, Russian",Casual,1,"{'Casual': 38, 'Puzzle': 12, 'Family Friendly': 10}"
575920,Felix Jumpman,"ThinkOfGames, The Storytelling Studio",ThinkOfGames,,18,30,0,"20,000 .. 50,000",237,0,278,0,399,399,0,English,"Action, Casual, Indie",0,"{'Indie': 40, 'Casual': 32, 'Action': 31, '3D Platformer': 12, 'Relaxing': 10, 'Singleplayer': 10}"
575930,Mad Nords: Probably an Epic Quest Soundtrack,Dragon's Games,,,0,0,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, Russian, Ukrainian","Adventure, Indie, RPG",0,[]
575940,The Tenth Line,Sungazer Software,Sungazer Software,,76,11,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Indie, RPG",1,"{'RPG': 38, 'Indie': 36, 'Platformer': 11, 'Fantasy': 8, 'Female Protagonist': 8, '2D': 7, 'Turn-Based Combat': 6}"
575960,The Wisbey Mystery,Argali Entertainment,RunServer,,46,30,0,"0 .. 20,000",214,0,214,0,399,799,50,"English, Russian","Casual, Indie",0,"{'Indie': 32, 'Casual': 32, 'Hidden Object': 17, 'Point & Click': 14, 'Adventure': 13, 'Puzzle': 13, 'Singleplayer': 12, 'Detective': 12, 'Mystery': 12, 'Crime': 12, 'Relaxing': 11}"
575970,Golem Gates,"Laser Guided Games, LLC","Laser Guided Games, LLC",,81,12,0,"0 .. 20,000",0,0,0,0,2499,2499,0,"English, French, Italian, German, Spanish - Spain",Strategy,1,"{'Strategy': 31, 'Deckbuilding': 22, 'Card Battler': 20, 'RTS': 17, 'Card Game': 16, 'Indie': 12}"
575990,Knot,Warlock Arts,Warlock Arts,,15,3,0,"0 .. 20,000",0,0,0,0,599,599,0,English,"Casual, Indie, Simulation",0,"{'Casual': 23, 'Indie': 22, 'Simulation': 20, 'Puzzle': 5}"
576020,Final Theosis,ODBear Studios,ODBear Studios,,7,10,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French","Adventure, Casual",0,"{'Adventure': 22, 'Casual': 22, 'Violent': 21, 'Visual Novel': 15, 'Mystery': 13, 'Romance': 11, 'Anime': 10}"
576030,MHRD,Funghisoft,Funghisoft,,241,26,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Indie, Simulation",2,"{'Indie': 38, 'Simulation': 38, 'Programming': 24, 'Puzzle': 19, 'Education': 15, 'Typing': 13, 'Difficult': 12}"
576050,Other Worlds India,SharF Co.,SharF Co.,,34,30,0,"20,000 .. 50,000",265,0,272,0,99,99,0,"English, Russian","Action, Adventure, Casual, Indie",0,"{'Choose Your Own Adventure': 175, 'Metroidvania': 169, 'Casual': 166, 'Open World': 163, 'Sandbox': 160, 'Difficult': 152, 'Platformer': 150, 'Action-Adventure': 148, '2D': 145, 'Funny': 143, 'Action': 136, 'Pixel Graphics': 125, 'Anime': 117, 'Adventure': 114, 'Retro': 104, 'Multiplayer': 93, 'Singleplayer': 84, 'Indie': 71, 'Early Access': 31, 'Exploration': 28}"
576060,Faraway Islands,bocoboc,bocoboc,,3,5,0,"0 .. 20,000",0,0,0,0,399,399,0,"English, Czech","Action, Adventure, Indie, Early Access",0,"{'Action': 31, 'Adventure': 31, 'Indie': 31, 'Early Access': 21}"
576090,Last Wings,Vertice Games,Vertice Games,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil","Action, Indie",0,[]
576100,Unknown Pharaoh,4 Fun Studio,4 Fun Studio,,26,6,0,"0 .. 20,000",0,0,0,0,599,599,0,English,"Adventure, Casual, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Casual': 21, 'VR': 10}"
576110,Where is my Brain!?,SoundStage13,SoundStage13,,3,8,0,"0 .. 20,000",150,0,150,0,599,599,0,"English, French, Italian, German, Spanish - Spain, Russian","Action, Casual, Indie",0,"{'Action': 32, 'Casual': 32, 'Indie': 31}"
576120,Purgatory II,"New Reality Games, Eduard Mirica",New Reality Games,,10,13,0,"200,000 .. 500,000",261,0,256,0,99,99,0,English,"Adventure, Indie, Strategy",1,"{'Indie': 37, 'Strategy': 32, 'Adventure': 32, 'Fantasy': 10, 'Pixel Graphics': 10, 'RPG': 9}"
576130,State of Anarchy: Master of Mayhem,Lapovich Team,Lapovich Team,,396,73,0,"100,000 .. 200,000",298,0,319,0,299,299,0,"English, Russian, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese, Portuguese - Brazil, Simplified Chinese, Turkish, Ukrainian","Action, Casual, Indie",4,"{'Action': 362, 'Casual': 53, 'Indie': 49, 'Top-Down Shooter': 31, 'Funny': 30, 'Twin Stick Shooter': 27, 'Great Soundtrack': 24, 'Shooter': 23, '2D': 20, 'Bullet Hell': 19, 'Difficult': 15, 'Singleplayer': 15, 'Adventure': 14, ""Shoot 'Em Up"": 14, 'Comedy': 14, 'Loot': 13, 'Rogue-lite': 13, 'Post-apocalyptic': 13, 'Pixel Graphics': 12, 'Violent': 12}"
576160,A Long Road Home,One Bit Studio,One Bit Studio,,27,1,0,"0 .. 20,000",414,0,414,0,199,199,0,English,"Adventure, Casual, Indie",1,"{'Casual': 121, 'Point & Click': 115, 'RPG': 111, '2D': 107, 'Multiple Endings': 104, 'Story Rich': 96, 'Puzzle': 92, 'Pixel Graphics': 90, 'Fantasy': 87, 'Dark Fantasy': 84, 'Demons': 82, 'Mystery': 80, 'Atmospheric': 73, 'Adventure': 68, 'Old School': 66, 'Retro': 64, 'Singleplayer': 60, 'Indie': 50, 'RPGMaker': 39, 'Great Soundtrack': 28}"
576180,Fantasy Grounds - Heroic Characters 10 (Token Pack),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,374,499,25,English,"Indie, RPG, Strategy",0,[]
575260,Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
575270,MAGIX Photostory 2017 Deluxe Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,9,3,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, Italian, German, Spanish - Spain, Dutch","Design & Illustration, Photo Editing, Video Production",0,"{'Video Production': 22, 'Photo Editing': 21, 'Design & Illustration': 20}"
575280,Tom Papa: Live In New York City,,,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Movie,0,[]
575290,Sniper Ghost Warrior 3 - All-terrain vehicle,CI Games,,,23,6,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Czech, Polish, Portuguese-Brazil, Russian, Simplified Chinese","Violent, Action",0,"{'Action': 22, 'Violent': 22}"
575291,Sniper Ghost Warrior 3 - Sniper Rifle McMillan TAC-338A,CI Games,,,29,2,0,"0 .. 20,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish, Czech, Polish, Portuguese-Brazil, Russian, Simplified Chinese, Korean","Violent, Action",0,"{'Action': 25, 'Violent': 23}"
575300,Sniper Ghost Warrior 3 - The Sabotage,CI Games,CI Games,,46,10,0,"0 .. 20,000",0,0,0,0,499,999,50,"English, French, Italian, German, Spanish, Czech, Polish, Portuguese-Brazil, Russian, Simplified Chinese, Korean","Violent, Action",0,"{'Action': 21, 'Violent': 21}"
575301,Sniper Ghost Warrior 3 - Multiplayer Map Pack,CI Games,,,16,7,0,"0 .. 20,000",0,0,0,0,329,499,34,"English, French, Italian, German, Spanish, Czech, Polish, Portuguese-Brazil, Russian, Simplified Chinese, Korean","Violent, Action",0,"{'Action': 21, 'Violent': 21}"
575330,Oh...Sir! The Hollywood Roast,Vile Monarch,Good Shepherd Entertainment,,212,34,0,"20,000 .. 50,000",51,0,51,0,399,399,0,English,"Adventure, Indie, Simulation",1,"{'Indie': 26, 'Adventure': 23, 'Simulation': 23, 'Multiplayer': 9, 'Funny': 9, 'Comedy': 6, '2D': 5, 'Memes': 5}"
575340,Chessaria: The Tactical Adventure (Chess),Pixel Wizards,Pixel Wizards,,68,21,0,"0 .. 20,000",414,0,414,0,1999,1999,0,"English, French, German, Spanish - Spain, Russian, Simplified Chinese","Adventure, Indie, Simulation, Strategy",1,"{'Strategy': 96, 'Chess': 83, 'Turn-Based': 75, 'Tactical': 74, 'Fantasy': 73, 'Turn-Based Strategy': 67, 'Turn-Based Tactics': 62, 'Simulation': 59, 'Indie': 56, 'Board Game': 44, 'Multiplayer': 42, 'Singleplayer': 37, 'Sports': 36, 'Turn-Based Combat': 33, 'Artificial Intelligence': 32, 'Puzzle': 27, 'Tabletop': 27, 'Mouse only': 23, 'Crowdfunded': 22, 'Strategy RPG': 22}"
575360,Ultimagus,Zealwind,Zealwind,,6,1,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Action, Indie",0,"{'Indie': 31, 'Action': 31, 'Casual': 12, 'Side Scroller': 11, 'Isometric': 11, 'Difficult': 11, 'Pixel Graphics': 11, '2D': 11, 'Fantasy': 11, 'Arcade': 10, 'Great Soundtrack': 10, 'Real Time Tactics': 10, 'Tower Defense': 10, 'Magic': 10, 'Singleplayer': 10, 'Action RPG': 10, ""Shoot 'Em Up"": 10, 'Adventure': 10, 'RPG': 9}"
575400,Try Hard Parking,gearspecs,gearspecs,,68,14,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Indie, Racing, Simulation",0,"{'Automobile Sim': 35, 'Indie': 34, 'Simulation': 32, 'Racing': 22, 'Isometric': 15, 'Difficult': 13, 'Retro': 11, 'Driving': 10}"
575420,Chocolate,Gentle Manhands,Viacom NEXT,,22,3,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Casual, Indie",0,"{'Indie': 21, 'Casual': 21, 'VR': 7}"
575430,VR Home,Dandover,Dandover,,16,7,0,"0 .. 20,000",0,0,0,0,799,799,0,English,"Indie, Simulation, Early Access",0,"{'Simulation': 23, 'Indie': 22, 'Early Access': 21, 'VR': 8}"
575450,Graceful Explosion Machine,Vertex Pop,Vertex Pop,,27,7,0,"0 .. 20,000",0,0,0,0,1299,1299,0,"English, French, Italian, German, Spanish - Spain, Japanese","Action, Indie",1,"{'Indie': 43, 'Action': 43, ""Shoot 'Em Up"": 20, 'Arcade': 14, 'Colorful': 14, '2D': 13, 'Controller': 12, 'Bullet Hell': 12, 'Cute': 12, 'Shooter': 12, 'Space': 12, 'Singleplayer': 11, 'Minimalist': 11, 'Futuristic': 11, 'Sci-fi': 11, 'Top-Down Shooter': 11, 'Great Soundtrack': 11, 'Arena Shooter': 11}"
575490,Let's Draw,Indie Game Group,Indie Game Group,,338,313,0,"200,000 .. 500,000",1878,0,242,0,199,199,0,English,"Casual, Indie",0,"{'Casual': 67, 'Indie': 41, 'Family Friendly': 19, 'Singleplayer': 13}"
575500,Learn Japanese To Survive! Katakana War - Manga + Art Book,Sleepy Duck,,,0,2,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Adventure, Indie, RPG, Strategy",0,"{'Strategy': 22, 'Adventure': 21, 'RPG': 21, 'Indie': 21}"
575501,Learn Japanese To Survive! Katakana War - Study Guide,Sleepy Duck,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Adventure, Indie, RPG, Strategy",0,[]
575540,VR Golf Online,KakaoVX,Kakao Games Corp.,,11,12,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Korean","Action, Casual, Sports",0,"{'Action': 22, 'Casual': 21, 'Sports': 21, 'VR': 7}"
575550,Hell Girls,Athena Works,"Athena Works, SakuraGame",,3105,382,0,"100,000 .. 200,000",752,0,1013,0,199,199,0,"English, Traditional Chinese, Russian, Japanese, Korean","Adventure, Indie, RPG, Strategy",5,"{'Sexual Content': 217, 'Anime': 181, 'Nudity': 163, 'Match 3': 87, 'Mature': 82, 'Puzzle': 70, 'RPG': 66, 'Indie': 61, 'Strategy': 60, 'Adventure': 53, 'Female Protagonist': 36, 'Casual': 35, 'NSFW': 23, 'Singleplayer': 20, 'Memes': 20, 'Hentai': 14, 'Cute': 12, 'Psychological Horror': 7, 'Visual Novel': 5}"
575560,Space Badminton VR,Shashitha Kularatna,Shashitha Kularatna,,2,4,0,"0 .. 20,000",0,0,0,0,199,199,0,English,Sports,0,"{'Sports': 22, 'VR': 10}"
575570,ICED,Anea_Duo_Dev,Anea_Duo_Dev,,97,42,0,"0 .. 20,000",328,0,339,0,999,999,0,"English, Russian, Polish, Turkish, Japanese","Action, Adventure, Indie, Simulation",1,"{'Simulation': 76, 'Adventure': 50, 'Indie': 50, 'Action': 47, 'Survival': 23, 'Gore': 20, 'Violent': 20}"
575580,Queen of Seas,BIOSZARD Dev,BIOSZARD Dev,,54,16,0,"0 .. 20,000",220,0,249,0,99,99,0,English,"Casual, Indie",0,"{'Indie': 26, 'Casual': 25, 'Platformer': 6, 'Pixel Graphics': 5}"
575590,Balloon Popping Pigs: Deluxe,"DrinkingNails, LLC","DrinkingNails, LLC",,41,3,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Casual, Indie",0,"{'Indie': 35, 'Casual': 34, 'Arcade': 15, 'Pixel Graphics': 14, 'Singleplayer': 14, 'Co-op': 12, 'Great Soundtrack': 12, 'Replay Value': 12, 'Score Attack': 12, 'Colorful': 11, 'Controller': 10}"
575600,2017 VR,Tungsten Games,Tungsten Games,,89,39,0,"0 .. 20,000",0,0,0,0,1999,1999,0,"English, Simplified Chinese, German, Russian","Action, Indie, RPG",0,"{'Action': 35, 'RPG': 34, 'Indie': 34, 'Gore': 24, 'VR': 12, 'Zombies': 7}"
575610,Seduce Me 2: The Demon War Soundtrack,"Michaela Laws, Christopher Escalante",,,0,0,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Adventure, Casual, Indie, RPG, Simulation",0,[]
575630,Permute,Cleverweek,Cleverweek,,25,21,0,"50,000 .. 100,000",288,0,367,0,199,199,0,English,"Casual, Indie",0,"{'Indie': 31, 'Casual': 21, '3D Platformer': 5}"
575640,Zup! 3,Quiet River,Quiet River,,4237,516,0,"100,000 .. 200,000",128,0,94,0,99,99,0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Greek, Danish, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese","Casual, Indie",8,"{'Casual': 115, 'Puzzle': 87, 'Indie': 70, 'Minimalist': 47, 'Relaxing': 44, 'Singleplayer': 39, 'Physics': 38, '2D': 37, 'Short': 30, 'Fast-Paced': 11, 'Cute': 11}"
